ID,comments
귀로천,맹맹구구 당장 밑에도 봐봐 음원성적이네 뭐네 타령함 ㅋㅋㅋㅋ 시발 그럼 원더걸스 bts가 고트지 ㅋㅋㅋㅋㅋ 유재하가 왜 고평가 받는지 이병신들은 이해못할듯
9.3.0521,귀로천 명반의 기준이 음원성적인갑네 히야
김해코스트코,맹맹구구 진짜 장범준 억빠가 아니고 성시경이 그정도 고점을 찍은적이없음
내가이러면어때,축구선수들끼리 비교할땐 엄근진 갑자기 철저하게 연구 & 분석하더니성시경 & 장범준 비교할땐 갑자기 라떼는 어땠네 저쨌네 이지랄 ㅋㅋㅋㅋㅋㅋㅋㅋ음원성적 개무시~해버리기
지프는지프,내가이러면어때 지표가져오면 한쪽이 압살당해서 그런거지..축구선수랑 똑같음
곧발롱위너비닐신,내가이러면어때 ㄹㅇㅋㅋ
멍청이바로너,내가이러면어때 객관적인 지표 들고오면 좆발리거든 그니까 느낌도르 나오는거지
그아탱,음원 성적은 장범준순수 가창력은 성시경이라 생각
원피스매니아,[삭제된 댓글입니다.]
맹모띠,원피스매니아 맨날 축구선수들 비교할때도 과거선수만 단점없는 미친놈임 ㅋㅋㅋㅋㅋㅋ
망망치,원피스매니아 ㄹㅇ 냉정하게 14년 이후 히트친 곡이 없는데 20년간 탑급으로 롱런 ㅋㅋ
포도),성시경 노래는 듣는걸 좋아하고 장범준 노래는 부르는걸 좋아함 ㅋㅋ성시경 노래는 세사람 종종 불렀던것같다장범준은 사말어사 홍대앞건대사이 등등 메가히트곡 말고도 ㅈㄴ 많긴함
올드트래퍼드,발라드 탑 성시경포크 탑 장범준꿀잠자러 ㄱ
컨설팅꿈나무,댓글수 왜이래
청월천,이젠 가수로 갈드컵하네ㅋㅋㅋ
iililili,보컬ㅡ성싱어송라이터 ㅡ 장그냥 이렇게 생각하고 끝내라ㅇㅇ
바실레우스,계속 읽어보면 그냥 장빠성빠가 생각하는 기준 자체가 다름난 개인적 기준으로 예술 평가할때 성적은 안보고장범준의 노래에선 감동을 느껴본적 없어서 성시경 승아타카마 사막 한밤중에 처음으로 태양계 들었을때 그 기분은..
매콤항정살덮밥,바실레우스 가수는 가사를 자기것으로 표현하는 예술가라 생각하는데성시경은 노래할때 한음한음 눌러담아서노래 가사를 표현하려고 엄청 노력하고 격정적인 노래도 많아서 감동적인데장범준은 그런부분에서는 점수를 줄수없을정도임물론 노래자체는 좋고 대중성있음 결과로도 증명했고
클라우드22,바실레우스 개인적 취향을 갖고 논쟁하면 싸울 이유가 없지.그냥 존중하면 끝나는데 근데 지금 콜로세움 열린건 원탑 논쟁인데 ㅋㅋ
독일이긴날가입,헤이브래드선에서 컷가능
달팽이버섯,근데 뭔 가수한테 가창력도르라고 비꼬는 놈들은 ㅋㅋ
수선생님,달팽이버섯 이건 ㄹㅇ 어이없긴함 ㅋㅋㅋ
제흘리,mag1xx 뭔 한국에서 밴드가 비주류여ㅋㅋ
mag1xx,제흘리 맞는데? 인디밴드들이 괜히 있는게 아닌데.....일본하고 차트만비교해도 밴드수 차이 ㅈㄴ 나는구만 한국은 아이돌 + 솔로 보컬리스트들이 대다수인걸 메이저씬에서
ㅂㅈㄷㄷ,간단하게 누구노래 들을래 물어보면 장이지 성꺼노랜 안들은지 되게 오래된듯
김해코스트코,시펄넘 ㄹㅇ 성이 누난 내여자라니까급 고점 찍은적도 없는데 왜이렇게 신격화하지
곧발롱위너비닐신,김해코스트코 이승기도 데뷔년도 엄청 빠르구나;;;
웰시코르키,시펄넘 와 이수보다 후배인건 처음알았네 이수 짬이 어마어마하구나
미스즈,그냥 성시경 팬이 장범준 팬덤 압살함. 여기가 이렇게 타오르는건 10~30초 남자층에서는 장범준 빠들이 많기 때문이지. 맨날 노래방에서 고음 안나오니까 장범준 노래만 부르고있어  ㅋㅋ
맹모띠,미스즈 팬덤 압살도르..
더블치즈치즈,맹모띠 여러 도르가 많이 나오넼ㅋㅋㅋㅋㅋ
갤럭시,미스즈 팬덤 압살도르 현실은 대중성 넘사
갤럭시,갤럭시 블라는 좀....
미스즈,로컬푸드 너도 차단함. 꺼져 ㅋㅋ
감사함미다,"콘서트 도르 이야기 나오던데장범준, 성시경은 나훈아 선생님 밑으로 봐도 되는거지?"
다두다아라,감사함미다 근데 나훈아 밑 맞는거 아님?
감사함미다,다두다아라 그러고 보니 그러네
팬아메리칸항공,감사함미다 어 나훈아는 넘사벽임 이견없음
수선생님,감사함미다 실제로 밑 아님?
화산귀환1,감사함미다 나훈아는 가왕소리듣잖아
당기지말고미루,감사함미다 나훈아 밑 맞는데? 뭔소리야 ㅋㅋ
가현,감사함미다 나훈아 콘서트는 kbs에서 중계해줬잖아
siea,감사함미다 차라리 임영웅을 가져와서 콘서트도르로 비교했어야지 ㅋㅋ
더블치즈치즈,감사함미다 나훈아 위가 몇이나 있남..??
bslbsl,감사함미다 나훈아 전에 이문세부터 상대해야지
오펜하이머무새,감사함미다 우리나라 콘서트예매하기 빡센기준BTS 나훈아 아이유 임영웅 일듯
곧발롱위너비닐신,감사함미다 실제로 나훈아가 압살
12년째염기훈팀,감사함미다 나훈아 아래맞지올타임 따져봐도 우리나라에서 공연흥행력에서 나훈아랑 비빌가수 몇없을걸?
팬아메리칸항공,12년째염기훈팀 조용필 밖에 없음 레알
mag1xx,감사함미다 아니 나훈아는 역대 한국 가수중 1위를 다투는데ㅋㅋㅋㅋㅋㅋ
공정한나라당,클라우드22 펨코가 무슨 20대 커뮤임 30대 커뮤지 ㅋㅋㅋ
클라우드22,공정한나라당 아 그래?  몰랐어
닐루,공정한나라당 30대 커뮤였냐20대 어디로 가면됨?
맹모띠,클라우드22 30대 딱딱이 새끼들 존나 많아 ㅋㅋ선거 기간때만봐도 지들 잘난맛으로 존나 하더만 ㅋㅋㅋㅋㅋ
클라우드22,맹모띠 에이 싸우지말자 어차피 우리 다 베이비붐세대인 40대한테 깔려있는 상황인데
가람.,장범준 성시경 수준 가수면 그냥 취향차이지.
OCTAVIVS,"성시경은 우리가 일반적으로 근본 발라더하면 떠올리는 가수들의 계보 끝자락에 있는 가수라고 생각함 신승훈이 직접 본인 후계자라고 언급도 했었고개인적으로 발라더 goat라는 말에 전혀 공감은 안 하지만 이문세, 변진섭, 신승훈 이런 부류 가수들의 후계자라 불릴만하다고 생각함다만 2010년대 초반부터 꾸준하게 히트곡을 본인이 직접 만들어낸 장범준의 음악적 역량, 임팩트 등도 무시못한다고 생각함"
클라우드22,OCTAVIVS 본좌들의 후계자는 많음.   본인이 본좌가 아닐뿐.그리고 본인 위에 당대 원탑 발라더들이 수두룩할뿐.
OCTAVIVS,OCTAVIVS 줄세우기 ㅈ도의미없는건 알지만 고점으로 놓고 단순비교를 하면 장범준이 아닐까 생각함성시경 같은 경우는 2000년대 초중반 음악프로에서 활발하게 활동하는 걸 못본 세대에서도 친숙하게 느끼는 이유가 유명한 ost를 많이 불러서 그런것도 있다고 생각함
맹맹구구,마크로니아 앨범의 완성도가 가장중요하지.. 무슨 노래실력;;
레아오,마크로니아 가수는 노래실력으로 칠거면 무명가수들 노래잘하는 가수 많음 ㅋㅋ 그런사람들 장범준보다 위임? 유재하는 가창력 수준이하라는 이후로 방송금지도 당한 가창력인데 성시경이 유재하 보다위임? ㅋㅋㅋ 가수는 앨범으로 말해야지 보컬리스트가 노래실력으로 따지는거고
공정한나라당,마크로니아 지드래곤은 GOAT 맞지 않음? 방탄 블핑이 솔로 작곡으로 보여준게 있나
전승우승가능,마크로니아 가수는 음악으로 평가해야지 노래실력이면음악대장이 goat임?앨범의 완성도 대중성이 제일 중요하지
마크로니아,"전승우승가능 앨범 완성도 기준이 뭔데. 듣는 사람이 많아야지. 판매량으로 치면 세븐틴,BTS,지드래곤,블랙핑크임. 앨범완성도를 평가하는 척도를 판매량이라하면 쟤네가 원탑가수들임. 대중가수로서 다섯손가락안에듬"
마크로니아,레아오 내 기준은 장범준빠들이 제시하는 기준인데? 난 개인적으로 유재하 세대는 아니라 모르겠고 성시경>장범준은 맞다고 생각함.
전승우승가능,마크로니아 앨범 하나에 타이틀곡 하나만 유별나게 좋은게아니라 앨범의 여러곡들이 명곡이고 히트곡이면 그게 명반이지 ㅇㅇ 한곡만 좋으면 명반은 아니라고봄 그게 완성도고
아임닭,마크로니아 실력으로칠거면 바비>지디냐? 가수는 결국 자기색깔에맞게 음원퀄이나 앨범퀄로 보여주는거지
곧발롱위너비닐신,"마크로니아 랩차력쇼 잘하는 조광일 저스디스가 가리온, 버벌진트, 이센스보다 위라고 하는 사람 없음"
Fda,장범준 노래가 비슷비슷하다는데 성시경노래도 비슷비슷해 솔직히
준수사항,[삭제된 댓글입니다.]
하입쿠키,준수사항 당시에는 잘난 척한다고 안티가 많은 것도 있었음 음악 뜸하게 하면서 예능으로 그 이미지 좀 깬거고
TSMFaker,하입쿠키 오히려 예능에서 잘난척한다는 이미지 있었는데 요즘 유튜브 먹방 찍으면서 그런 이미지 많이 사라진거 아닌가?
TSMFaker,하입쿠키 ㄷㄷ 복잡하네 ㅋㅋ
곧발롱위너비닐신,암기 3사 동시 대상 수상 출신은 빡세지
텐하흐맘,스콜스>제라드 맞지? 성시경>장범준이라 말하는애들은
Yawah,텐하흐맘 맹구인데 스콜스 > 제라드 맞다
텐하흐맘,Yawah 나도 맹군데 솔직히 훔형이 스콜스보다는 위같은데
상호돈신,성시경이 약한게 아니라 장범준이 사기인건데벚꽂엔딩 원툴이 억까인게 벚꽂엔딩은 대한민국 역사에 남을 곡 쓴거고 여수밤바다 첫사랑 정말로 사랑한다면 노래방에서 흔들리는 다 초대박 쳤는데..
하입쿠키,전승우승가능 ??? 기준을 메가히트로 둬도 벌써일년 바람기억 있고 브라운 아이즈 1집은 최고 명반 중 하나인데?? 잘 모르면 모른다고 해라
하입쿠키,곧발롱위너비닐신 고점은 그만큼 안되어도 히트곡 수가 개 많으니까.. 나얼 우위라고 보긴 함
복현2동,커리어 별로인 손흥민과커리어 좋은 박지성과 비교라고 보면되냐
Zergling,복현2동 토레스랑 벤제마?
Fda,단순 노래실력으로 따질거면 아이유도 떡락하겟구만
김해코스트코,Fda 아이유가 왜 떡락함ㅋㅋ 아이유는 노래 존나 잘 하는데애초에 콘서트 4시간 끌고가는가순데
김해코스트코,Fda 보컬리스트로 보면 잘 하는건 아니지아이유는 잘 하는거 맞고참고로 나 장VS 성하면 장 압살이라봄
Aaol,댓글들 보면 기준이 안 정해두고 싸우니 끝이 없는 거 같음. 근데 기준을 정할 수 있는 문제인가 싶기도 하고..
아이형사,Aaol 스포츠와 달리 예술과 관련된 영역은 기준 정하기가 빡쎄다고 생각
아들러의심리학,축구로치면 장범준은 발롱수상자인 반면에 성시경은 발롱 한번도 수상 못해본 월클급 선수인데 비교가 되나?? 아무리 꾸준하다고 해도 고점이 다른데
마린,걍 취향차이 아니냐 직접적으로 승패가 갈리는 스포츠도 아니고 영화 노래 이런거는 솔직히 의미가 없는듯 각각 기준도 다를뿐더러 직접적인 기준도 없으니
아넬충,[삭제된 댓글입니다.]
화산귀환1,아넬충 ㄹㅇㅋㅋㅋㅋ비정상들의 세계에선 정상인이 비정상이 됨
충훈부,아넬충 인기가 없다는게 아니고 평정한적이 없었다 이말이지
아넬충,충훈부 [삭제된 댓글입니다.]
전승우승가능,아넬충 트렌드 ㅋㅋ 슈스케2때 트랜드에 안맞다고 이승철이 장범준 저평가했다가 트랜드를 만들어냈다고 결국인정해줬는데 성시경은 왜 트랜드에 밀려서 대상못탄걸까 그게 성시경정도의 가수와 장범준의 급차이라고 생각함 트랜드를 만들어야지 트랜드에 밀리면 그게 최고의 가수임?
초범9,아넬충 인기는 있었는데 과연 그 인기가 탑 티어였나는 다른 문제지아까도 누가 발라드 황태자라 하던데 난 종2품 대신 정도는 된다고 봄
미스즈,아넬충 근데 장범준 주 팬덤층은 20~30 초 남자임. 그니까 여기에서는 장범준이 많지. 당장 여자들도 끼고 비교하면 성시경이 훨많을껄
닉넴에시쓰냐,발라드 가수 계보 얘기할때 보통 이문세 신승훈 조성모 성시경으로 넘어가지않나? 장범준 넣는건 첨임
클라우드22,"닉넴에시쓰냐 장범준은 포크인데 그래서 더 가치가 높은거고. 성시경은 기라성 같은 선배들의 전통 후계자고, 원탑이 아닐뿐.장범준은 말살된 포크를 되살린 기린아 라고 봐도 됨."
DM,닉넴에시쓰냐 ㅇㅇ 장르가 다르니까 안 넣는거임 그래서 이 비교가 안 끝나는거 ㅋㅋㅋ
동탕,콰트로치즈파운더 둘 다 회자되니까 주무세요
미세스퐁퐁,판테온으로~플레에갈거야~
키코코스타디노브,[삭제된 댓글입니다.]
미세스퐁퐁,키코코스타디노브 임
뮐러를발롱으로,키코코스타디노브 그건 임영웅
갤럭시,키코코스타디노브 임영웅은 나훈아랑 비빌정도임
에펨트리,키코코스타디노브 임영웅은 방탄이랑 비교해야함
마크로니아,키코코스타디노브 임영웅이지
탱꾸레,둘 다 매니아층 콘크리트층 확고해서 어차피 망할일도 없음ㅅㄱ
동탕,막상 올해 멜론차트 4월 5월엔 성시경의 14년에 나온 너의 모든순간이 12년에 나온 벚꽃엔딩보다 높은 순위임봄돼도 성이 승임
마프90프로존버,근데 댓글들 쭉봐오니까 과몰입해서 내려치기하는애들이 계속 댓글쓰면서 장작불붙이네 먼 디시같누
마프90프로존버,포틀랜드 시대의 아이콘 정도야?
Vousme,역시 커뮤랑 밖은 다르구나장범준이 이렇게 높게 평가받는지 오늘 처음 알았다나얼 김범수 성시경 걍 다 이기네
Hat-Trcik,Vousme 새벽3시에 커뮤하고있는새끼가 무슨 커뮤안드립을
Vousme,Hat-Trcik 커뮤하면 바깥 생활안하냐 븅신년아 ㅋㅋㅋㅋ뭔 개씹소리야 멍청하게
에펨트리,"courteou 맞지않나???음원, 인기 합쳐봐도 한국에서는 압도적일거같은데"
전승우승가능,courteou 현재 원탑은 맞지 임영웅이 아이유가 앨범내지않는 이상 대중성에서 임영웅이 현재 1위맞다고봄
지프는지프,courteou 지금 국내는 방탄이랑 임영웅이 양분중인거 맞음;;비꼬면서 말하고 싶었나 본데
