ID,comment
로제박은빈카리나,"장범준 인기를 방탄에 비교하는 새끼는 뭐냐 ㅋㅋ장범준이 뭔 아이돌 빠들 데리고 앨범 몇십장씩 팔았냐, 스트리밍을 돌렸냐순수하게 자기가 직접 만든 음악빨 만으로 만들어낸 성적인데. 심지어 슈스케 이후에 이렇다 할 티비 활동도 안함. ㄹㅇ 순수 음악빨"
하츠투,로제박은빈카리나 Bts는 해외팬덤도 있고 멤버 한명도아니고 그룹인데비교는 에바
제흘리,그럼 우리나라  음악 goat는 gd임?
Fda,제흘리 아님
레아오,제흘리 용필이형님 무시하냐?
수선생님,제흘리 장범준임
요산요수,제흘리 징밤준도 못한 빌보드 석권한 bts져
팬아메리칸항공,"제흘리 영향력이랑 대중성 생각하면 그 위가 조용필, 서태지, 김건모 여럿 있는데 지디보다"
하입쿠키,제흘리 성시경 노래는 부르면 대참사 나고 장범준 노래는 따라부르기 쉬우니까
97년생아재,제흘리 국내는 조용필 해외는 BTS지
내장지방,제흘리 서태지겠지
STAYC수민,성시경 가창력도르랑 콘서트 가고싶도르 마음을 울림도르 3개 이외에 또 있나요 ?추가 부탁드립니다
클라우드22,STAYC수민 유튜브도르있음 ㅋㅋ  참고로 나도 성시경 좋아함.  그냥 봐도 좋은 가수는 맞는데 ㅋㅋ
바카스사줘,STAYC수민 신승훈 후계자도르
갤럭시,벚꽃엔딩으로 컷
26178e8r,본인들한테 물어보면 서로위라고한다 그니까 그만하고자라 시벌롬들아
9.3.0521,26178e8r 새벽은 진짜들의 시간임을 새삼 느낀다
뮌헨의재능정우영,봄되면 장범준이 압살
O#ㅁ,성시경이 음색 원툴로 아는 사람 은근 많던데 가창력으로 봐도 한국 김나박이급일듯ㅋㅋ
하츠투,O#ㅁ 요즘은 예전만못하긴한데 20대후반때 지림
O#ㅁ,하츠투 흡연자인거 알고 충격받음ㅋㅋ 거기에 술도 엄청 좋아하고
하츠투,O#ㅁ https://youtu.be/mW0B2gDEfIk개지림 전성기 목상태
ㄱㄱㄱㄱ12,근데 장범준 치켜세우려고 성시경 내려치기 너무 심하긴 하네 ㅋㅋ 현실은 딩고 킬링보이스만 해도 아이유와 더불어 성시경 조회수가 압도적인데
O#ㅁ,ㄱㄱㄱㄱ12 개인적으로 김나박이에 꿀릴게 전혀 없다고 보는데 신기
ㄱㄱㄱㄱ12,O#ㅁ ㅇㅇ결이 다른거지 성시경도 실력 ㅈㄴ좋아서 브랜드파워 장난아님 ㅋㅋ
갤럭시,ㄱㄱㄱㄱ12 참고로 성시경보다 창모 마마무 저스디스가 조회수 더 높다.
ㄱㄱㄱㄱ12,갤럭시 성시경이 다 이긴다가 아니라 여기 댓글에서 그렇게 후려칠 정도는 아니다라는 말임
하입쿠키,ㄱㄱㄱㄱ12 콘서트를 히트곡으로 꽉 채울 수 있는 가수인데 히트곡 별로 없다는 건 개 억까임 고점이나 임팩트 약한 건 몰라도
이호성,ㄱㄱㄱㄱ12 가수 평가하는데 딩거 킬링보이스 조회수 들이미는건 참신하네.. ㅋㅋㅋ
789456,ㄱㄱㄱㄱ12 킬링보이스 도르는 아까 글에서 마마무 > 성시경으로 정리되었습니다
텐하흐맘,ㄱㄱㄱㄱ12 킬링보이스도르는 웃겼다 시발 ㅋㅋ
멍청이바로너,ㄱㄱㄱㄱ12 킬링보이스 ㅋㅋㅋㅋ 정상수가 어지간한 래퍼 압살할듯
맹모띠,보컬로는 성시경이 맞지만 다른 요소로 비교들어가면 장범준이 넘사벽 ㅇㅇ가수는 보컬로만 평가하는것도 아니야
가갸거겨,장범준 딩고 킬링보이스 한번 나와라
매콤항정살덮밥,가갸거겨 재미는 없을거같다
더블치즈치즈,너 누구노래 잘 부르고 싶냐? 성시경
자시안,근데 임재범 나얼 박효신 이런 사람보다 장범준이 음원 성적 더 좋으니까 장범준이 위라고 해도 문제없는거임?궁금한데 이런 댓에는 답변이 없더라고
전승우승가능,자시안 임재범 나얼보다 장범준이 더 위라고 생각함 나는박효신은 모르겠다 얘는 대상출신아님?
매콤항정살덮밥,전승우승가능 나얼보다 장범준이 위라고? ㄷㄷ
siea,전승우승가능 ㅋㅋㅋㅋㅋ
하입쿠키,전승우승가능 ㅋㅋㅋㅋㅋㅋㅋ 진심으로? 그리고 나얼은 대중성으로도 정점 찍어봤고 생소한 알앤비 대중성에 기여한 일등공신 중 하나인데??
베이빌론,자시안 ㅋㅋㅋㅋㅋㅋㅋㅋ뼈때리시네무슨 저정도 클라스의 가수들을 음원 줄세운적있음? 이런걸로 들이대니 솔직히 웃김 아이돌들이 그러면 더 좋은가수였네 음원 줄잘세우고 1위 오래찍었으니
26178e8r,자시안 대중성은 장범준이 위라고 해도되지 걍 보컬vs싱어송라이터 이라서 비교하는게 억지임
Fda,자시안 노래잘하는건 걔들 대중성 음원성적이런건 장범준이라 써잇구만
9.3.0521,자시안 그렇다고 할듯얘네는 말하는거보면 장범준이 아이유급임
축구의신아자르,자시안 중점을 어디두냐에따라 다르지 ㅋㅋ노래실력으로는 한참 떨어지지만음원성적 대중성 시대를 대표하는 느낌 등등은 장범준 따라올 가수 몇없음.
아트레이데스,자시안 그럼 소향이 아이유보다 노래 잘부르니까 소향>>아이유라고 해도 문제없지?
자시안,아트레이데스 비교가 좀 이상한데 나얼 임재범 같은 사람들은 대중성도 당대 최고를 찍었던 사람들임 소향은 뭐 히트곡 하나도 모르겠다
아트레이데스,자시안 난 님 기준이 뭔지 모르겠음. 가창력을 보자는건지 대중성을 보자는건지. 결국 가수를 평가하는 기준이 사람마다 다르니까 생기는 무의미한 논쟁인거같네
자시안,아트레이데스 나도 뭐 가요에 조예가 깊지않아서 잘 모르겠지만 음원이란 실적 하나의 기준으로 평가해서도 안되고 가창력만으로 평가해서도 안된단거지그걸 종합해서 평가하는게 어려운거고근데 진심 소향은 곡 하나도 모르는데 히트곡 하나라도 있음?
아트레이데스,자시안 나도 소향 히트곡 모름ㅋㅋ 님이 가창력이 가수의 전부라고 말하는것처럼 보여서 끌고옴 내가 오해한듯
9.3.0521,아트레이데스 계속 아이유 끌고 오는거 코미디네 ㅋㅋ
Fkdkd,자시안 임재범은 록이랑 발라드로 뚜렷한 성과를 냈고 박효신은 당대에도 성시경보다 위였고 롱런도 현재까지 더함나얼은 00년대 미디엄템포 알앤비 발라드에 영향주고 성시경보다 롱런 이런식으로 음원말고도 뚜렷한 성과를 냈는데 성시경은 쟤네들이랑 비교가 안됨 왜 끌고 옴?
자시안,Fkdkd 아니 나도 장>성이라고 생각하는데 둘 비교할 때 무슨 음원성적만 줄줄이 읊고 있으니까 같은 논리면 저 가수들도 제압하냐는 궁금증이 들어서 얘기한 것 뿐임
Fkdkd,자시안 성시경이 무슨 뚜렷한 족적을 남긴게 아니라 그런게 크지 이적같은 가수랑 비교됐으면 여러 썰전 있었을텐데 그냥 대부분 곡 받아 쓰는 가수였고 전성기가 딱 뚜렷하게 한정되어 있잖아
9.3.0521,Fkdkd 성시경더러 뚜렷한 족적이 없다고 하는게 개그네 ㅋㅋㅋㅋ
미하일발락,"자시안 나얼은 00년대 미디엄 템포 알앤비의 흐름을 만든 장본인이고임재범도 락 선구자에 속하는데성시경은 그런 음악적  평가에서 좋게 볼 수 있는 시도를 한 적 없음장범준도 단순히 음원 성적이 좋기 때문에 고평가받는 게 아니라, 포크락 모던락의 인기를 끌어올렸다는 점에서 고평가받을 자격이 있음"
내장지방,미하일발락 아니 근데 임재범이 뭘 찍은 적이 있나?임재범도 그냥 이미지지 뭘락한답시고 가오나 잡지만 정작 락은 성적도 완성도도 애마하고 결국 발라드로 먹고 사는차라리 이승철 김종서나 얘기하지 왜 임재범 같은 따라지를 들이미는지 모르겠네
미하일발락,내장지방 내 말은 임재범이 커리어에 비해 높은 평을 받는다는 것성시경은 커리어에 비해 높은 평을 받을 요소가 없다는 것임재범을 누구랑 비교해서 낫다고 한 건 아님
내장지방,미하일발락 나는 임재범 얘기 자주 나오니까 의아해서 그럼 뭔 대가수라고 노래 스킬 좋은 건 알겠는데
미하일발락,내장지방 참고로 이승철도 커리어는 생각보다 초라함 대마 음주운전 등으로 활동을 오래 쉬었음
내장지방,"미하일발락 아냐 그래도 꽤 좋아부활 1, 2집 때부터 시작해서 뭐 대마나 음주로 꺾이긴 했어도 00년대 말까지 나름대로 쭉 히트곡 냈잖아대마 음주 없다 쳐도 한 20년 활동한 거 치면 충분하지"
아이스베어1,버스커버스커 1집은 개인적으로 한국 대중음악사 통틀어서 탑급이라 생각함
맹맹구구,성시경세대가 아니라서 궁금한데 성시경은 명반으로 불릴만한 앨범있음?
귀로천,맹맹구구 그래서 장범준이 위인거지 시발 위에 ㅈ병신들은 벚꽃엔딩 히트곡 도르 따지는게 시발 ㅈ병신같은거임. 원래 싱어송라이터들이 고평가 받는건데
맹맹구구,귀로천 그러게.. 가수는 앨범으로 우위를 나누는건데
귀로천,맹맹구구 당장 밑에도 봐봐 음원성적이네 뭐네 타령함 ㅋㅋㅋㅋ 시발 그럼 원더걸스 bts가 고트지 ㅋㅋㅋㅋㅋ 유재하가 왜 고평가 받는지 이병신들은 이해못할듯
9.3.0521,귀로천 명반의 기준이 음원성적인갑네 히야
김해코스트코,맹맹구구 진짜 장범준 억빠가 아니고 성시경이 그정도 고점을 찍은적이없음
귀로천,김해코스트코 뭔 고점 타령이야 ㅈ붕신아 니논리대로면 원더걸스>장범준임 ㅈ병신아
O#ㅁ,맹맹구구 관심도 차이지 성시경 정도면 좋은 노래 넘쳐나는디
지프는지프,장범준이 딩고 킬링보이스 나와서맞불 놔야겠네.. 제발
내가이러면어때,축구선수들끼리 비교할땐 엄근진 갑자기 철저하게 연구 & 분석하더니성시경 & 장범준 비교할땐 갑자기 라떼는 어땠네 저쨌네 이지랄 ㅋㅋㅋㅋㅋㅋㅋㅋ음원성적 개무시~해버리기
지프는지프,내가이러면어때 지표가져오면 한쪽이 압살당해서 그런거지..축구선수랑 똑같음
곧발롱위너비닐신,내가이러면어때 ㄹㅇㅋㅋ
멍청이바로너,내가이러면어때 객관적인 지표 들고오면 좆발리거든 그니까 느낌도르 나오는거지
그아탱,음원 성적은 장범준순수 가창력은 성시경이라 생각
경로당트월킹머신,둘중에 누구 목소리를 가지고 싶냐고 물으면 성시경
원피스매니아,[삭제된 댓글입니다.]
맹모띠,원피스매니아 맨날 축구선수들 비교할때도 과거선수만 단점없는 미친놈임 ㅋㅋㅋㅋㅋㅋ
망망치,원피스매니아 ㄹㅇ 냉정하게 14년 이후 히트친 곡이 없는데 20년간 탑급으로 롱런 ㅋㅋ
포도),성시경 노래는 듣는걸 좋아하고 장범준 노래는 부르는걸 좋아함 ㅋㅋ성시경 노래는 세사람 종종 불렀던것같다장범준은 사말어사 홍대앞건대사이 등등 메가히트곡 말고도 ㅈㄴ 많긴함
올드트래퍼드,발라드 탑 성시경포크 탑 장범준꿀잠자러 ㄱ
구르트,올드트래퍼드 성시경이 발라드 탑ㅋㅋㅋㅋㅋㅋ
컨설팅꿈나무,댓글수 왜이래
청월천,이젠 가수로 갈드컵하네ㅋㅋㅋ
iililili,보컬ㅡ성싱어송라이터 ㅡ 장그냥 이렇게 생각하고 끝내라ㅇㅇ
바실레우스,계속 읽어보면 그냥 장빠성빠가 생각하는 기준 자체가 다름난 개인적 기준으로 예술 평가할때 성적은 안보고장범준의 노래에선 감동을 느껴본적 없어서 성시경 승아타카마 사막 한밤중에 처음으로 태양계 들었을때 그 기분은..
매콤항정살덮밥,바실레우스 가수는 가사를 자기것으로 표현하는 예술가라 생각하는데성시경은 노래할때 한음한음 눌러담아서노래 가사를 표현하려고 엄청 노력하고 격정적인 노래도 많아서 감동적인데장범준은 그런부분에서는 점수를 줄수없을정도임물론 노래자체는 좋고 대중성있음 결과로도 증명했고
클라우드22,바실레우스 개인적 취향을 갖고 논쟁하면 싸울 이유가 없지.그냥 존중하면 끝나는데 근데 지금 콜로세움 열린건 원탑 논쟁인데 ㅋㅋ
독일이긴날가입,헤이브래드선에서 컷가능
달팽이버섯,근데 뭔 가수한테 가창력도르라고 비꼬는 놈들은 ㅋㅋ
수선생님,달팽이버섯 이건 ㄹㅇ 어이없긴함 ㅋㅋㅋ
로컬푸드,발라드 공화국에서 포크록으로 데뷔부터 솔로 3집까지 한 앨범도 안 빼놓고 전곡 줄세우기 하는 가수인데 개인 취향 다 제외하면 장범준한테 비비는게 실례임
mag1xx,로컬푸드 ㄹㅇ 애초에 일본도아니고 한국에선밴드장르 음악들이 비주류일뿐더러 장범준은 홍보도잘안하고 음원으로만 승부함
제흘리,mag1xx 뭔 한국에서 밴드가 비주류여ㅋㅋ
mag1xx,제흘리 맞는데? 인디밴드들이 괜히 있는게 아닌데.....일본하고 차트만비교해도 밴드수 차이 ㅈㄴ 나는구만 한국은 아이돌 + 솔로 보컬리스트들이 대다수인걸 메이저씬에서
ㅂㅈㄷㄷ,간단하게 누구노래 들을래 물어보면 장이지 성꺼노랜 안들은지 되게 오래된듯
시펄넘,"근데 뭐 성시경 이미지가 개틀딱 원로가수 살아있는 전설 이런 취급하는 분위기네이승기랑 데뷔 몇년 차이안남ㅋ박효신, 이수보다 후배고"
김해코스트코,시펄넘 ㄹㅇ 성이 누난 내여자라니까급 고점 찍은적도 없는데 왜이렇게 신격화하지
곧발롱위너비닐신,김해코스트코 이승기도 데뷔년도 엄청 빠르구나;;;
웰시코르키,시펄넘 와 이수보다 후배인건 처음알았네 이수 짬이 어마어마하구나
아리스타,성시경 잘 모르지만 성시경이 나은 거 같음
미스즈,그냥 성시경 팬이 장범준 팬덤 압살함. 여기가 이렇게 타오르는건 10~30초 남자층에서는 장범준 빠들이 많기 때문이지. 맨날 노래방에서 고음 안나오니까 장범준 노래만 부르고있어  ㅋㅋ
맹모띠,미스즈 팬덤 압살도르..
더블치즈치즈,맹모띠 여러 도르가 많이 나오넼ㅋㅋㅋㅋㅋ
갤럭시,미스즈 팬덤 압살도르 현실은 대중성 넘사
미스즈,갤럭시 그거 니가 장범준빠라서. ㄲㅈ
갤럭시,갤럭시 블라는 좀....
로컬푸드,미스즈 님 말대로 팬덤 압살이면 성시경 앨범 낼때마다 곡이 좋든 별로든 차트 상위권에 있어야하는데 그런적 있음?
미스즈,로컬푸드 너도 차단함. 꺼져 ㅋㅋ
클라우드22,미스즈 음원 성적이 증명하는데 팬덤도르 ㅋㅋ  나도 성시경 좋아하는데 이런 비교가 콜로세움 열리게 하는듯
푸하핫하,시발 아까와 또 정반대인 베댓은 또 모냐20대 후반이여서 그런가 성시경 내려치기 좆되네 진짜
