ID,comments
전승우승가능,벤쿠버 음 서태지 1위 나머지는 솔직히 잘 모르겠음내가 그시대를 살지는 않아서 평가를 00 10 20년대 밖에못하겠는데00 10 20 다 포함하면 아이유를 뽑을듯00은 신승훈이나 sg워너비?10은 아이유 gd 장범준인데 솔직히 아이유라 생각하고20은 뭐 아직 22년이라 애매한데 아이유
살코.,고점은 장범준이 더 높음
RKO,스코어 실제로 벚꽃엔딩이 2010년‘대’ 차트 1위임
전승우승가능,XTC-4 발매했는데 멜론차트 2010년대 전체 1위는 벚꽃엔딩이다 팩트
XTC-4,스코어 이제 하다하다 싸이6집을 내려치네 그냥 웃고간다 ㅋㅋ 뭐 장범준은 버스커버스커 그 음반 냈을때 지구정복이라도 했나보다? 시발 ㅋㅋ 왜이렇게 자기 주장 관철하려고 억지피우는 사람들이 많지;
스코어,XTC-4 뭘 내려쳐 최고앨범라인에 못끼면 내려치는거임? 그동안 인터넷에서 10년대 원탑앨범으로 싸우면 버스커버스커나 힙합쪽이나 빅뱅 fx로 싸우지 싸이 6집은 언급없는게 현실임
XTC-4,스코어 떼는 니가 쓰는거 같은데 솔직히 파급력으로 봐서는 버스커버스커 전곡다해도 강남스타일 하나에 안될텐데 누가 떼쓰는걸까 ㅋㅋ
XTC-4,스코어 지금 니들 논리가 그렇잖아 누가보면 장범준이 올타임 넘버원인줄 알겠음;
XTC-4,스코어 억지를 누가부린다고; 아니 버스커버스커가 싸이 강남스타일에 비빈다고? 진심으로 하는소리임? ㅋㅋ
스코어,XTC-4 아니 10년대 원탑앨범 얘기한건데 왜자꾸 파급력하나로 얘기를 끌고가려는지 모르겠네 혹시 내첫댓글이 파급력때문에 버스커1집이 10년대 원탑임으로 읽혔으면 걍 힘내라..
XTC-4,스코어 참 장범준 스타만들기 힘들다 힘들어 그죠? 이제 강남스타일도 재꼈으니 다음은 뭘재껴야되나 BTS쯤 재낄라나
XTC-4,스코어 억지주장은 너지 무슨 장범준이 2010년대 최고가수인거마냥 포장질을하는데 안그러냐?솔직히 버스커버스커 1집 좋았던거 팩트인데 원탑? 절대 아니지 뭔 ㅋㅋ
RKO,"XTC-4 6집 싸이6甲 Part 1싸이 (Psy)106,594버스커 버스커 1집버스커 버스커 (Busker Busker)136,2342012년 앨범 판매량"
XTC-4,RKO 별로 차이 안나잖아 음원수익은 어떨까 ㅋㅋ 파급력은? 이제 싸이 내려치기 차례냐 ㅋ장범준 올려치는애들 진짜 양심 존나 없네 ㅋ
RKO,XTC-4 장범준 올려치기를 하려는게 아니라 니가 싸이 앨범 내려치냐고 해서 객관적인 데이터를 들고온거임니가 유리한 지표는 압살이라고 하고니가 불리한 지표는 별로 차이 안나잖아 이지랄 해버리면 더이상 대화가 불가능하다
닉언급밴이요,여기 댓글에 적혀있는 가수보다 장범준이 나중에 평가가 더 좋을거같음ㅋㅋㅋ벚꽃엔딩 말고도 여수 도시하나를 활성화시킴
RKO,"닉언급밴이요 봄=벚꽃엔딩, 여수 도시 활성화, 시청률 1%도 안되는 드라마 ost로 차트1위ㅅㅂ ㅋㅋㅋㅋ"
유도리있게,웜뱃 난 반대인데 장범준이 해주는 커버들은 본인에 맞게 편곡까지 해서 부르는데이게 기가 막히거든 3년 전에 유툽 막 시작하면서 커버곡 여러곡 했었는데나 아직도 종종 들음
따라와신,개닥장범준인데
베일의골프교실,닥 장범준
행운이란,건전한에펨닉네임 나도 이 생각 했었음 우리세대 김광석은 장범준이라고
1나2틀4흘,무조건 장범준이지
Intellij,대중성은 장범준 미만잡임 남자중에선 원탑급? 여자는 아이유 바로 밑정도일듯
울포든,장범준 저평가 ㅈ대네
달콤한베지밀,소러울 난 00년생인데 여자애들은 장범준 존나 좋아하던데. 결혼도 잘했다고 생각하는지 이미지도 엄청 좋음.나보다 나이 많은 여자들은 모르겠다.
미니빈2000,야 댓글 77페이지ㅋㅋㅋ그냥 부인이 이쁜 장범준 승 하자
에펨처녀,난 장범준
그남자그여자,muatau91 장범준도 우리세댄데?
감홍난자,백수아다다 버스커버스커는 기타만 쳐도 쌈
프리드리히니체,백수아다다 솔직히 싸는노래는 장범준이 더 많지
아기무리뉴,장범준 승
프사기멈춰,댓글 이렇게 많은거 첨본다ㅋㅋㅋ난 장범준에 한표
라그날디뇨,장범준은 지나고 평가하면 김광석처럼한시절을 대표하는 임팩트지현역이고 젊어서 저평가 오지게 당하는 부분이큼
민준,장범준 압승 ㅇㅇ
잉여킹11,장범준 압승
일회용카메라,전승우승가능 그럴거면 김나박이도 장범준밑아닌가
프리드리히니체,장범준
테슬라10주,장범준 압승이란다 ㅋㅋㅋㅋ 장범준팬인거지 냉정하게 말을해야지 ㅋㅋ압승 이지랄 ㅋㅋ
Fkdkd,고스로 상대가 장범준이라 그럼 10년대 전체 1위 대상 2년 연속 수상자
대체닉넴뭘로해,얼린사이다 장범준은 어느시대를 대표함?
성골,대체닉넴뭘로해 아니 그건 아닌거 같어...봄 노래하면 장범준 노래 떠오르는데 니가 말한 것들은 안 떠오름....
성골,대체닉넴뭘로해 힝.. 니가 아무리 그래도 다른 곡들은 장범준 벚꽃엔딩 수준은 아닌거 같아!호응 못해줘서 미안 ㅠㅠ
도지,장범준
알리아95,이정도면 취향차이아닌가ㅋㅋ 누가더 훌륭한 가수인지는 모르겠지만 30대남자인데 장범준 노래들이 취향에 맞아서인지 훨씬 익숙하고 즐겨들었음
잼민이1,안죽는다니까 꿀리지.. 벚꽃엔딩 하나로 정리되는 수준이고 나머지 하나씩 대입하면 더 처참할걸
Kaka#22,장범준 내려치기 해도해도 너무하네ㅋㅋ
gougou,fishbone 젤리피쉬인가 거기 있을때 소속 연예인들 모아서 크리스마스 앨범 낸거 박효신도 있었음크리스마스 시즌되면 벚꽃엔딩만큼은 아니어도 매년 역주행함이 노래 나름 대박 쳐서 다음해에도 크리스마스 앨범 냈는데 그건 망했을걸?
총알넣고탕탕탕,벚꽃엔딩 /고백 /왜 /추적이는 여름비가되어/ 노래방에서 /잠이오질않네요/ 흔들리는 꽃들 속에서 네샴푸향 다 너무 좋음
4613378,4613378 모든면에서 장범준이 우위임
4613378,라이트한축구팬 비슷하긴한데 축구에서는 공격수들이 고평가받지만 음악에서는 장범준 스타일들이 더 높게 평가받아서 조금 다른듯
라이트한축구팬,4613378 장르를 이야기하는거임 발라드한테  포크계열의 인디밴드음악이 비비긴힘들지대중성이나 그런건 발라드한데 인디밴드음악이 못비빔  장범준이 대단한건 그런음악으로 발라드제끼고 흥행했으니까 고평가받는거고 ㅋ솔직히 발라드는 1년에 10위권 차트인하고 1위먹는 가수들 많자누 포크송 밴드음악은 진짜 없음 ㄹㅇ
릴리트,병신들 당연히 장범준이지 깨시민인척 오지네 ㅋㅋㅋ
라이트한축구팬,radfkjas 벚꽃엔딩이 개사기였던거지 여수밤바다 첫사랑 처음에사랑이란게 노래방에서 흔꽃샴푸향 등등 히트곡숫자에서 안밀림
radfkjas,라이트한축구팬 범준이도 3집 별거 없지않았나 이거 나중에 떡상함?데뷔년차로 따지면 앨범 흥행못하면 장범준이 더 손해 아님?시대가 다른데 지금와서 비교하는게 애초에 말이 안된다는거고 서로 장단점이 명확히 다르고 영역도 다른데 무의미하다고 봄범준빠들 몇몇은 시대의 아이콘까지 나오는데 bts 싸이 등등 다 제꼈다는 이야긴데 개 에바같음이러니 개인 취향차거나 무의미하다는거고
EIIE,가창력은 성이 위지만 후대에 기억되는건 장범준이라는건 공감불가 장범준이 우리가 가지는 생각보다 어떻게보면 위상이나 평가가 다를 수 있을 수도 있다고 보지만 성이 밀린다는건 좀 멜론같은거 따지는건 마치 버즈랑 잔나비랑 비교하는꼴 아닌가
호사카Yuji,장범준 노래 메들리로 연결해서 들으면 언제 노래가 바뀐지 알아차릴 수 없고 제목 못맞춤 ㅇㅈ?
내가하면로맨스,벚꽃엔딩이 사기긴해
닭고기스프,ㅋㅋ별걸 다 가지고 싸우네 개취가지고난 저음 노래를 너무 싫어해서 장범준 노래 좋은건 알지만 음이나 목소리가 내 취향이 아닌데 나같은 놈들도 있는 거지 뭐
eqwjueqw,보컬실력으로는 100대0수준 아닌가? 장범준은 그냥 취향하나로 듣는거같은대
